candidate_id,topology,series_kind,series_value,series_unit,shunt_kind,shunt_value,shunt_unit,x0,b0,centre_gamma,mean_gamma,worst_gamma,mean_reflected_power,worst_vswr,raw_z_distance,smith_score,glm_score
LNET-02175,shunt_then_series,C,2.0304604198793647e-12,F,L,2.1373267577677528e-09,H,-1.6,-3.8,0.9327886825691388,0.9336592642430023,0.9629996932910447,0.8719104343576993,53.0536059804049,1.6383218264667117,0.9336592642430023,
LNET-02253,shunt_then_series,C,2.320526194147846e-12,F,C,1.1695452018505142e-11,F,-1.4,3.5999999999999996,0.9459860926022989,0.9474414929065713,0.9630129986674284,0.8976953626474355,53.07305074604018,1.8559940258686916,0.9474414929065713,
LNET-01200,series_then_shunt,L,1.4619315023131425e-08,H,L,4.06092083975873e-09,H,1.7999999999999998,-2.0,0.9539303578740176,0.9536807384084124,0.9630249595778899,0.9095538943003016,53.09054262464183,1.054660204088516,0.9536807384084124,
LNET-02833,shunt_then_series,L,1.2994946687227934e-08,H,L,2.388776964563959e-09,H,1.5999999999999996,-3.4,0.9463508753467214,0.9498398642045545,0.9630432725163951,0.9022393454682146,53.11734577655068,2.077554231362411,0.9498398642045545,
LNET-01072,series_then_shunt,L,9.746210015420954e-09,H,L,2.7072805598391537e-09,H,1.2000000000000002,-3.0,0.9534537270195432,0.9529679583608063,0.9630439295866662,0.9082066186851109,53.11830797027587,1.0128492243957856,0.9529679583608063,
LNET-01115,series_then_shunt,L,1.1370578351324447e-08,H,L,3.1237852613528696e-09,H,1.4000000000000004,-2.6,0.9537858563483789,0.9533670509491948,0.9630591854572392,0.9089620667910232,53.14065782672182,1.0243940988497797,0.9533670509491948,
LNET-00140,series_then_shunt,C,9.555107858255836e-13,F,L,1.0152302099396829e-08,H,-3.4,-0.7999999999999998,0.9250084377535377,0.9152403809075744,0.9630762801424408,0.83874334611673,53.16572348927495,2.2435145617782366,0.9152403809075744,
LNET-02081,shunt_then_series,C,1.4766984871849927e-12,F,C,6.497473343613968e-12,F,-2.2,2.0,0.9379357372395135,0.9359169521484687,0.9631086437856982,0.8761845965489014,53.21324139947587,2.6071802825617794,0.9359169521484687,
LNET-00059,series_then_shunt,C,8.549307031071011e-13,F,L,1.3536402799195764e-08,H,-3.8,-0.6000000000000001,0.9312278948379008,0.9239223649123716,0.9631480846117603,0.8543200094763244,53.271263214672544,3.3039867028831464,0.9239223649123716,
LNET-00524,series_then_shunt,C,2.0304604198793647e-12,F,C,7.147220677975366e-12,F,-1.6,2.2,0.9546607164342359,0.9529490904646045,0.9632494064801032,0.9081561170320802,53.42088979915919,1.0382961960251664,0.9529490904646045,
LNET-01326,series_then_shunt,L,1.9492420030841907e-08,H,L,5.801315485369615e-09,H,2.4000000000000004,-1.4,0.9535794240269202,0.953554868143833,0.9633309510689699,0.9093144241469532,53.5419109113452,1.1239566663859752,0.953554868143833,
LNET-02096,shunt_then_series,C,1.624368335903492e-12,F,L,2.538075524849206e-09,H,-2.0,-3.2,0.9363338687245952,0.9368767525428907,0.9633825247807605,0.8778936210591702,53.61873021079185,1.9426912953890025,0.9368767525428907,
LNET-00314,series_then_shunt,C,1.2495141045411476e-12,F,C,3.898484006168382e-12,F,-2.6,1.2000000000000002,0.9533247772387873,0.9518466941544323,0.9634263632451715,0.906061628459236,53.684198167303045,1.1569607295118678,0.9518466941544323,
LNET-01896,shunt_then_series,C,1.0829122239356614e-12,F,L,3.691746217962481e-09,H,-3.0,-2.2,0.9463219700119212,0.946232520917006,0.9635230214027545,0.895421720653431,53.829102543899445,2.7900603799709094,0.946232520917006,
LNET-00189,series_then_shunt,C,1.0152302099396824e-12,F,C,2.5989893374455867e-12,F,-3.2,0.7999999999999998,0.9510128308051788,0.9492786313277538,0.9635473886424955,0.9012039678955003,53.86575379703921,1.313993162189432,0.9492786313277538,
LNET-02919,shunt_then_series,L,1.624368335903492e-08,H,L,3.1237852613528696e-09,H,2.0,-2.6,0.942558433930881,0.9456672008659768,0.9635596768700408,0.8943901139468572,53.88425535820001,2.468451980487843,0.9456672008659768,
LNET-00697,series_then_shunt,C,4.060920839758731e-12,F,C,1.2994946687227937e-11,F,-0.7999999999999998,4.0,0.9541978810798478,0.9522211726184538,0.9636443099367817,0.9067810641031414,54.0120214063393,0.996114646553882,0.9522211726184538,
LNET-02948,shunt_then_series,L,1.624368335903492e-08,H,C,1.039595734978235e-11,F,2.0,3.2,0.9422342974273504,0.9447159215569095,0.9636781638303485,0.8925932785001552,54.06329555197683,2.0027776376766155,0.9447159215569095,
LNET-00342,series_then_shunt,C,1.3536402799195768e-12,F,L,5.801315485369615e-09,H,-2.4,-1.4,0.910092929673805,0.8905605865037893,0.9637370243186522,0.7960978252150788,54.152671903555785,1.367430901852409,0.8905605865037893,
LNET-02876,shunt_then_series,L,1.4619315023131425e-08,H,L,2.7072805598391537e-09,H,1.7999999999999998,-3.0,0.945161782414886,0.9484974263826219,0.9637463334214489,0.8997134239643139,54.16683383366435,2.2715030669983793,0.9484974263826219,
LNET-01300,series_then_shunt,L,1.7868051694938416e-08,H,C,5.197978674891173e-12,F,2.2,1.5999999999999996,0.9050158400707294,0.894687159154618,0.9637506996068873,0.8041649639404097,54.17347861367268,1.2461926562352283,0.894687159154618,
LNET-01242,series_then_shunt,L,1.624368335903492e-08,H,L,4.51213426639859e-09,H,2.0,-1.7999999999999998,0.9548575444579246,0.9546883664040083,0.9638124982308056,0.9114734608317335,54.26770023407793,1.0721966097240259,0.9546883664040083,
LNET-01576,series_then_shunt,L,2.923863004626285e-08,H,L,1.3536402799195764e-08,H,3.5999999999999996,-0.6000000000000001,0.949269219322947,0.9493910983625166,0.9638394283032145,0.9014449321210477,54.30886006920592,1.5015387641398048,0.9493910983625166,
LNET-01745,shunt_then_series,C,8.549307031071011e-13,F,C,1.2994946687227947e-12,F,-3.8,0.40000000000000036,0.9369785593269517,0.9297055601730898,0.9638502639832764,0.8649131101771632,54.32543858895019,3.9504378203199595,0.9297055601730898,
LNET-00653,series_then_shunt,C,3.248736671806984e-12,F,C,1.1045704684143746e-11,F,-1.0,3.4000000000000004,0.9548268647991002,0.952812357483762,0.963866545001233,0.907905002291752,54.35036713395519,1.003657607761876,0.952812357483762,
LNET-01284,series_then_shunt,L,1.7868051694938416e-08,H,L,5.076151049698412e-09,H,2.2,-1.6,0.9547257881887771,0.9546304482012062,0.9638904953484578,0.9113630070351475,54.387079365947045,1.0944638739684687,0.9546304482012062,
LNET-01775,shunt_then_series,C,9.024268532797177e-13,F,L,4.51213426639859e-09,H,-3.6,-1.7999999999999998,0.9521670580023718,0.9516977771167806,0.9639330680970428,0.9057640939870032,54.45245726421263,3.3401227163346694,0.9516977771167806,
LNET-00620,series_then_shunt,C,3.248736671806984e-12,F,L,2.538075524849206e-09,H,-1.0,-3.2,0.8909182072182251,0.8606473696606693,0.9639347481063695,0.7470818914242549,54.45504037788849,0.9937091263308738,0.8606473696606693,
LNET-02789,shunt_then_series,L,1.1370578351324447e-08,H,L,2.030460419879365e-09,H,1.4000000000000004,-4.0,0.9503235789694392,0.953709209688312,0.9639379010795132,0.9095835699647885,54.459888910232074,1.8855489817704816,0.953709209688312,
LNET-03004,shunt_then_series,L,1.9492420030841907e-08,H,L,4.06092083975873e-09,H,2.4000000000000004,-2.0,0.9395721502709153,0.9417658572824135,0.9641382266006793,0.8871240430031836,54.76969040906055,2.860371083938676,0.9417658572824135,
LNET-01220,series_then_shunt,L,1.4619315023131425e-08,H,C,6.497473343613968e-12,F,1.7999999999999998,2.0,0.8992385334782232,0.8854684120553643,0.9641585701239459,0.7891726635716975,54.80134517278881,1.1287871409340962,0.8854684120553643,
LNET-03188,shunt_then_series,L,2.5989893374455874e-08,H,C,6.497473343613968e-12,F,3.2,2.0,0.9522344245957326,0.9530504858144794,0.9642528048046715,0.9083463101556165,54.94844543947215,3.0609723362036054,0.9530504858144794,
LNET-02210,shunt_then_series,C,2.0304604198793647e-12,F,C,1.039595734978235e-11,F,-1.6,3.2,0.9460631291774303,0.9469400113802057,0.9644309933455368,0.8967664993415608,55.228727988641815,2.038986278155929,0.9469400113802057,
LNET-00581,series_then_shunt,C,2.707280559839153e-12,F,L,2.9006577426848075e-09,H,-1.2000000000000002,-2.8,0.8936966686835853,0.8614927359242842,0.9644383449853824,0.7488271871502258,55.24035212022333,1.0206451666270364,0.8614927359242842,
LNET-02124,shunt_then_series,C,1.624368335903492e-12,F,C,7.796968012336763e-12,F,-2.0,2.4000000000000004,0.9421922437840133,0.9414647059911565,0.9644757344805891,0.8865109760818936,55.2995454165597,2.4176473064377033,0.9414647059911565,
LNET-01260,series_then_shunt,L,1.624368335903492e-08,H,C,5.847726009252571e-12,F,2.0,1.7999999999999998,0.9033669461599184,0.8913571408060347,0.9644774532983766,0.7988208009028593,55.30226956415265,1.1788787816577047,0.8913571408060347,
LNET-01028,series_then_shunt,L,8.12184167951746e-09,H,L,2.256067133199294e-09,H,1.0,-3.6,0.9548826149123723,0.9544055330394748,0.9644879701849705,0.9109488065714586,55.3189434796417,1.0031614541519474,0.9544055330394748,
LNET-02039,shunt_then_series,C,1.3536402799195768e-12,F,C,5.847726009252571e-12,F,-2.4,1.7999999999999998,0.9391390309738344,0.936346365426078,0.9645409812133522,0.8770255492624168,55.403139975015485,2.79534515685885,0.936346365426078,
LNET-01451,series_then_shunt,L,2.4365525038552382e-08,H,L,8.12184167951746e-09,H,3.0,-1.0,0.9535560655596601,0.9536760899188415,0.9645748222664462,0.9095548610302076,55.45702090876604,1.2347444413630846,0.9536760899188415,
LNET-00356,series_then_shunt,C,1.3536402799195768e-12,F,C,4.548231340529779e-12,F,-2.4,1.4000000000000004,0.9555535689455503,0.9541510706538496,0.9646146337946531,0.9104454646136484,55.520539829761276,1.1179913148691434,0.9541510706538496,
LNET-00482,series_then_shunt,C,1.8048537065594359e-12,F,C,6.497473343613968e-12,F,-1.7999999999999998,2.0,0.9564217006870526,0.9548746561346348,0.9646438287800552,0.9118243557645431,55.56721106927371,1.0519873328458234,0.9548746561346348,
LNET-02056,shunt_then_series,C,1.4766984871849927e-12,F,L,2.7072805598391537e-09,H,-2.2,-3.0,0.9398373740728594,0.940229292733945,0.9646831151877633,0.8841637659487757,55.6301362827741,2.1072334241126986,0.940229292733945,
LNET-01936,shunt_then_series,C,1.160263097073923e-12,F,L,3.384100699798942e-09,H,-2.8,-2.4,0.9455968189411127,0.9456488700355956,0.964694386574257,0.8943312952943648,55.64821556511193,2.616140403526641,0.9456488700355956,
LNET-01787,shunt_then_series,C,9.024268532797177e-13,F,C,1.949242003084189e-12,F,-3.6,0.5999999999999996,0.9371145471216701,0.9295321579459205,0.9647516297305717,0.864630757263512,55.7402119505833,3.813956946400061,0.9295321579459205,
LNET-00106,series_then_shunt,C,9.024268532797177e-13,F,C,1.949242003084189e-12,F,-3.6,0.5999999999999996,0.9507963724410887,0.9487837561750713,0.9647681644018968,0.9002851124495177,55.76684072934528,1.4808092020920904,0.9487837561750713,
LNET-03309,shunt_then_series,L,3.0862998382166346e-08,H,C,5.197978674891173e-12,F,3.8,1.5999999999999996,0.956684021201566,0.9568617348994989,0.9647956360502392,0.915609157511974,55.81113860924023,3.6334064968944575,0.9568617348994989,
LNET-01421,series_then_shunt,L,2.2741156702648887e-08,H,C,3.898484006168382e-12,F,2.8,1.2000000000000002,0.9172036271497424,0.9112786642032223,0.9648635944754408,0.8324404293542279,55.92101881628343,1.4841649605582492,0.9112786642032223,
LNET-02167,shunt_then_series,C,1.8048537065594359e-12,F,C,9.096462681059554e-12,F,-1.7999999999999998,2.8,0.9448406555486143,0.9450258463444993,0.964906218326867,0.8931770077312088,55.99015337327274,2.2270128607412234,0.9450258463444993,
LNET-03340,shunt_then_series,L,3.248736671806984e-08,H,L,2.0304604198793658e-08,H,4.0,-0.3999999999999999,0.9380007332438766,0.9356563040593262,0.9649562274977915,0.8760003908020597,56.07148109907286,4.221973801499211,0.9356563040593262,
LNET-00567,series_then_shunt,C,2.320526194147846e-12,F,C,8.446715346698158e-12,F,-1.4,2.5999999999999996,0.9568205324853163,0.955075971714765,0.9650086848832706,0.9122124114986851,56.15704006345845,1.0233100383505462,0.955075971714765,
LNET-00502,series_then_shunt,C,2.0304604198793647e-12,F,L,3.691746217962481e-09,H,-1.6,-2.2,0.9005171272486215,0.870822463128081,0.9650557841523968,0.7639596987845408,56.23407870196,1.0961384236166243,0.870822463128081,
LNET-01659,series_then_shunt,L,3.248736671806984e-08,H,L,2.0304604198793658e-08,H,4.0,-0.3999999999999999,0.9487802303428173,0.9487561342515936,0.9650878896080021,0.9002725564313754,56.28671161793795,1.8225051813047555,0.9487561342515936,
LNET-01694,shunt_then_series,C,8.12184167951746e-13,F,L,5.076151049698412e-09,H,-4.0,-1.6,0.9562915890603015,0.9556252445482826,0.9651508132994495,0.9132434052966117,56.3901485043382,3.7210083125683626,0.9556252445482826,
LNET-02988,shunt_then_series,L,1.7868051694938416e-08,H,C,9.746210015420952e-12,F,2.2,3.0,0.9455823754566653,0.9477403265622515,0.9652122069665441,0.8983021735697614,56.49143091878727,2.173565039267017,0.9477403265622515,
LNET-00610,series_then_shunt,C,2.707280559839153e-12,F,C,9.746210015420952e-12,F,-1.2000000000000002,3.0,0.9568577558653621,0.9550030054578788,0.9652153285338156,0.9120763300142318,56.4965901846819,1.0124295281729738,0.9550030054578788,
LNET-00398,series_then_shunt,C,1.4766984871849927e-12,F,C,5.197978674891173e-12,F,-2.2,1.5999999999999996,0.9568034699051567,0.9554090842225299,0.9652456184085871,0.9128438069223193,56.546700830785646,1.0898524079505536,0.9554090842225299,
LNET-00440,series_then_shunt,C,1.624368335903492e-12,F,C,5.847726009252571e-12,F,-2.0,1.7999999999999998,0.9571017641496795,0.9556587073422551,0.9652755870415837,0.913320145057116,56.59636606081918,1.0686492463657409,0.9556587073422551,
LNET-01976,shunt_then_series,C,1.2495141045411476e-12,F,L,3.1237852613528696e-09,H,-2.6,-2.6,0.9443442339709144,0.9445116627361708,0.9652915810754066,0.8921972831187089,56.62290712075207,2.4443525391057044,0.9445116627361708,
LNET-03046,shunt_then_series,L,2.1116788366745392e-08,H,L,4.51213426639859e-09,H,2.5999999999999996,-1.7999999999999998,0.9401293743927217,0.9417554859226205,0.9652987999875113,0.8871445983350806,56.63489444976592,3.0543943689388566,0.9417554859226205,
LNET-02016,shunt_then_series,C,1.3536402799195768e-12,F,L,2.9006577426848075e-09,H,-2.4,-2.8,0.9424626808677551,0.9427369673297333,0.9652988057888899,0.8888655594284999,56.63490408522231,2.2746346863697116,0.9427369673297333,
LNET-01063,series_then_shunt,L,8.12184167951746e-09,H,C,1.1045704684143746e-11,F,1.0,3.4000000000000004,0.893337017274697,0.8809237205032899,0.9653133753431065,0.7815509765347229,56.6591126920885,0.9930948018516869,0.8809237205032899,
LNET-00658,series_then_shunt,C,4.060920839758731e-12,F,L,2.1373267577677528e-09,H,-0.7999999999999998,-3.8,0.8957954494813418,0.8720280658799199,0.9653329155990816,0.7651591614831156,56.69161250684865,0.9768122590197019,0.8720280658799199,
LNET-03148,shunt_then_series,L,2.4365525038552382e-08,H,C,7.147220677975366e-12,F,3.0,2.2,0.951926604026729,0.9530217716662582,0.9654352973397998,0.9082989129255947,56.86249688480373,2.8795361983605257,0.9530217716662582,
LNET-01829,shunt_then_series,C,9.555107858255836e-13,F,C,2.5989893374455867e-12,F,-3.4,0.7999999999999998,0.937744339628631,0.9305020970856787,0.965472244434011,0.8664135507696764,56.92441377133905,3.667441133482496,0.9305020970856787,
LNET-01997,shunt_then_series,C,1.2495141045411476e-12,F,C,5.197978674891173e-12,F,-2.6,1.5999999999999996,0.9396860730973162,0.9360437986187095,0.9654793835546753,0.8765057194880255,56.93639297165192,2.9817457935971263,0.9360437986187095,
LNET-03298,shunt_then_series,L,3.0862998382166346e-08,H,L,1.3536402799195764e-08,H,3.8,-0.6000000000000001,0.9373599618276188,0.934867758749229,0.9655168280810833,0.874580585949988,56.999304840714046,4.084218935091408,0.934867758749229,
LNET-02254,shunt_then_series,C,2.320526194147846e-12,F,C,1.2345199352866539e-11,F,-1.4,3.8,0.9500883027815463,0.9515874447305197,0.9655222032153379,0.9055572248022455,57.00834700927657,1.8528178441365757,0.9515874447305197,
LNET-00382,series_then_shunt,C,1.4766984871849927e-12,F,L,5.076151049698412e-09,H,-2.2,-1.6,0.9108475019204265,0.8891558203061682,0.9655395625350436,0.7940157993322982,57.03756850254279,1.2634788106037653,0.8891558203061682,
LNET-00231,series_then_shunt,C,1.0829122239356614e-12,F,C,3.248736671806984e-12,F,-3.0,1.0,0.9551887599332691,0.9537488532028481,0.9656173631972317,0.9096879391516192,57.16889529074658,1.2239880906152527,0.9537488532028481,
LNET-02832,shunt_then_series,L,1.2994946687227934e-08,H,L,2.256067133199294e-09,H,1.5999999999999996,-3.6,0.9507219190986761,0.9539913717944553,0.9656540739207048,0.9101321223661402,57.23106925061666,2.0739412967866104,0.9539913717944553,
LNET-01157,series_then_shunt,L,1.2994946687227934e-08,H,L,3.384100699798942e-09,H,1.5999999999999996,-2.4,0.9573245728012941,0.9570004154699937,0.965669074002191,0.9158916347257751,57.256511931185386,1.0350652183038844,0.9570004154699937,
LNET-01025,series_then_shunt,L,6.497473343613967e-09,H,C,1.2994946687227937e-11,F,0.7999999999999998,4.0,0.8960547052812734,0.8889035333769806,0.9657103577841433,0.7942025467089704,57.32665116217311,0.9791961394660957,0.8889035333769806,
LNET-01664,series_then_shunt,L,3.248736671806984e-08,H,C,1.949242003084189e-12,F,4.0,0.5999999999999996,0.9358732289806946,0.9343400197402557,0.9657380358710221,0.8735692221730418,57.37376959683561,3.0366342205702663,0.9343400197402557,
LNET-02909,shunt_then_series,L,1.4619315023131425e-08,H,C,1.1695452018505142e-11,F,1.7999999999999998,3.5999999999999996,0.9435949917198381,0.9462932431471536,0.9657411824698515,0.8955814004075755,57.379131102232535,1.8480611026071503,0.9462932431471536,
LNET-02961,shunt_then_series,L,1.7868051694938416e-08,H,L,3.384100699798942e-09,H,2.2,-2.4,0.944570154776522,0.9472858673838351,0.9657429872992722,0.8974697161885384,57.38220680455043,2.6642550085370686,0.9472858673838351,
LNET-01141,series_then_shunt,L,1.1370578351324447e-08,H,C,8.446715346698158e-12,F,1.4000000000000004,2.5999999999999996,0.8978691555166309,0.8823099928040236,0.9658135006879806,0.7843944571203514,57.50262648263699,1.0437751946250187,0.8823099928040236,
LNET-02135,shunt_then_series,C,1.8048537065594359e-12,F,L,2.256067133199294e-09,H,-1.7999999999999998,-3.6,0.9382126999886726,0.9388125492254569,0.9658808162221671,0.8815344319894227,57.61804939482154,1.7949549765555226,0.9388125492254569,
LNET-00023,series_then_shunt,C,8.12184167951746e-13,F,C,1.2994946687227947e-12,F,-4.0,0.40000000000000036,0.9502038227746045,0.9477056454826898,0.9659215500580068,0.898273387731969,57.68811531640412,1.791456159717292,0.9477056454826898,
LNET-01871,shunt_then_series,C,1.0152302099396824e-12,F,C,3.248736671806984e-12,F,-3.2,1.0,0.9385445258154357,0.932057130341723,0.96594914673368,0.869252188529927,57.735679378061874,3.509578219809696,0.932057130341723,
LNET-01502,series_then_shunt,L,2.5989893374455874e-08,H,C,3.248736671806984e-12,F,3.2,1.0,0.9251094548344911,0.9211566748754556,0.9659536714705608,0.8498517867011426,57.74348531503586,1.7079814416650962,0.9211566748754556,
LNET-01583,series_then_shunt,L,2.923863004626285e-08,H,C,2.5989893374455867e-12,F,3.5999999999999996,0.7999999999999998,0.9307534874811453,0.9282340530721893,0.9659862854320251,0.8625010270568257,57.79981135265573,2.1169451048370167,0.9282340530721893,
LNET-01955,shunt_then_series,C,1.160263097073923e-12,F,C,4.548231340529779e-12,F,-2.8,1.4000000000000004,0.9396858111460352,0.9351164819789205,0.9659937252316623,0.874827975019386,57.81267541430745,3.1644604352822308,0.9351164819789205,
LNET-01534,series_then_shunt,L,2.761426171035937e-08,H,L,1.0152302099396829e-08,H,3.4000000000000004,-0.7999999999999998,0.9541100625212213,0.9542642732018914,0.9660056146395926,0.910686010331955,57.83324492547992,1.3415526002573226,0.9542642732018914,
LNET-03256,shunt_then_series,L,2.923863004626285e-08,H,L,1.0152302099396829e-08,H,3.5999999999999996,-0.7999999999999998,0.9375444677278658,0.9354244689546996,0.9660187462932792,0.8756022777994803,57.855980337312914,3.937893283678134,0.9354244689546996,
LNET-03088,shunt_then_series,L,2.2741156702648887e-08,H,L,5.076151049698412e-09,H,2.8,-1.6,0.9401395986297203,0.9411179742827745,0.9660466955385534,0.8859960049470105,57.904428647614104,3.2456178853658084,0.9411179742827745,
LNET-03028,shunt_then_series,L,1.9492420030841907e-08,H,C,9.096462681059554e-12,F,2.4000000000000004,2.8,0.9481118174667063,0.9499857360023095,0.966089469839371,0.9025505376482158,57.97872992625915,2.347070605806728,0.9499857360023095,
LNET-01913,shunt_then_series,C,1.0829122239356614e-12,F,C,3.898484006168382e-12,F,-3.0,1.2000000000000002,0.9392565085817777,0.9337117271950358,0.9661362426291281,0.8722695311317983,58.06019164076317,3.341219123373432,0.9337117271950358,
LNET-01815,shunt_then_series,C,9.555107858255836e-13,F,L,4.06092083975873e-09,H,-3.4,-2.0,0.9524785572538503,0.9522160979371547,0.9661523208232616,0.9067593496864401,58.08824618541318,3.1590590477931912,0.9522160979371547,
LNET-03108,shunt_then_series,L,2.2741156702648887e-08,H,C,7.796968012336763e-12,F,2.8,2.4000000000000004,0.9511896527236258,0.9525465594824308,0.9661582252902802,0.9074018019902663,58.09855547337983,2.700217578297244,0.9525465594824308,
LNET-00462,series_then_shunt,C,1.8048537065594359e-12,F,L,4.06092083975873e-09,H,-1.7999999999999998,-2.0,0.9065443270181599,0.8798899781386802,0.9662370046288078,0.7788585947177883,58.23645038042067,1.1386229817652602,0.8798899781386802,
LNET-00261,series_then_shunt,C,1.160263097073923e-12,F,L,6.768201399597882e-09,H,-2.8,-1.2000000000000002,0.9212460028276682,0.9064964629337634,0.9662652514765878,0.8236319193532541,58.28605036471472,1.5174106828237601,0.9064964629337634,
LNET-01409,series_then_shunt,L,2.2741156702648887e-08,H,L,6.768201399597882e-09,H,2.8,-1.2000000000000002,0.9567983400885803,0.9568651726486401,0.9662965836839333,0.9156339064705327,58.34116533600737,1.1737163661513348,0.9568651726486401,
LNET-00422,series_then_shunt,C,1.624368335903492e-12,F,L,4.51213426639859e-09,H,-2.0,-1.7999999999999998,0.9098088093417249,0.8857959869459052,0.9663727348082346,0.7885778273978449,58.47554725591415,1.1917661392500676,0.8857959869459052,
LNET-01071,series_then_shunt,L,9.746210015420954e-09,H,L,2.538075524849206e-09,H,1.2000000000000002,-3.2,0.9577183152664902,0.957266428506869,0.9663794769894993,0.9164072493756773,58.487474343434265,1.011571405142831,0.957266428506869,
LNET-03214,shunt_then_series,L,2.761426171035937e-08,H,L,8.12184167951746e-09,H,3.4000000000000004,-1.0,0.9381999951355443,0.936785974214639,0.9663800485626348,0.8780850131548485,58.48848569058913,3.780192999370136,0.936785974214639,
LNET-03068,shunt_then_series,L,2.1116788366745392e-08,H,C,8.446715346698158e-12,F,2.5999999999999996,2.5999999999999996,0.9499467420342054,0.9515587758478126,0.966387894966616,0.9055306264912849,58.50237267239213,2.522721363345504,0.9515587758478126,
LNET-03130,shunt_then_series,L,2.4365525038552382e-08,H,L,5.801315485369615e-09,H,3.0,-1.4,0.9397185508167347,0.9399564562301302,0.9664430233112317,0.8838762183762767,58.60012484287383,3.431956089417521,0.9399564562301302,
LNET-02082,shunt_then_series,C,1.4766984871849927e-12,F,C,7.147220677975366e-12,F,-2.2,2.2,0.944200203504158,0.9428852182524893,0.9664568258518362,0.8892068591436821,58.6246494492676,2.6072886106083635,0.9428852182524893,
LNET-02875,shunt_then_series,L,1.4619315023131425e-08,H,L,2.538075524849206e-09,H,1.7999999999999998,-3.2,0.9499692318193963,0.9531191292801867,0.9664894659057237,0.9084844788477233,58.682725270010145,2.267824843318509,0.9531191292801867,
LNET-02918,shunt_then_series,L,1.624368335903492e-08,H,L,2.9006577426848075e-09,H,2.0,-2.8,0.9479702526660873,0.9509601722238419,0.9665144829225559,0.9043995294844387,58.727314210931056,2.465395304245503,0.9509601722238419,
LNET-03172,shunt_then_series,L,2.5989893374455874e-08,H,L,6.768201399597882e-09,H,3.2,-1.2000000000000002,0.9390088739067607,0.9384275916454479,0.9665384224680704,0.8810817599848321,58.77004515377578,3.610971156937728,0.9384275916454479,
LNET-02870,shunt_then_series,L,1.2994946687227934e-08,H,C,1.2994946687227937e-11,F,1.5999999999999996,4.0,0.9437209596086386,0.9466417570223817,0.9665419405637905,0.8962453702574673,58.77632993967155,1.695681409618183,0.9466417570223817,
LNET-01102,series_then_shunt,L,9.746210015420954e-09,H,C,9.746210015420952e-12,F,1.2000000000000002,3.0,0.8981247259153281,0.8833560864277956,0.966607420708278,0.7860824701953708,58.89354648311932,1.0145681312573342,0.8833560864277956,
LNET-03269,shunt_then_series,L,2.923863004626285e-08,H,C,5.847726009252571e-12,F,3.5999999999999996,1.7999999999999998,0.9572006006749386,0.9576660743926388,0.9666893736978825,0.9171529642144998,59.0409005180688,3.4441854473310074,0.9576660743926388,
LNET-00018,series_then_shunt,C,8.12184167951746e-13,F,L,1.3536402799195764e-08,H,-4.0,-0.6000000000000001,0.937984810062813,0.9314161031458895,0.9666931289374008,0.8680918557735898,59.04766993095998,3.1902031368927664,0.9314161031458895,
LNET-01114,series_then_shunt,L,1.1370578351324447e-08,H,L,2.9006577426848075e-09,H,1.4000000000000004,-2.8,0.958503813591689,0.9581118190125492,0.9667426356134998,0.9180208600879819,59.137056465359585,1.021660089111233,0.9581118190125492,
LNET-00654,series_then_shunt,C,3.248736671806984e-12,F,C,1.1695452018505142e-11,F,-1.0,3.5999999999999996,0.9585918912481719,0.9567432052173468,0.9668445981101795,0.9154024472693522,59.32199539146741,1.003329889490799,0.9567432052173468,
LNET-00148,series_then_shunt,C,9.555107858255836e-13,F,C,2.5989893374455867e-12,F,-3.4,0.7999999999999998,0.9555623076345184,0.954012796788689,0.966914957304779,0.9102006923846401,59.45027713652898,1.3265348797757004,0.954012796788689,
LNET-01704,shunt_then_series,C,8.12184167951746e-13,F,C,1.2994946687227947e-12,F,-4.0,0.40000000000000036,0.9423240775411581,0.9356153069187936,0.9669517103325421,0.8758496733016831,59.51750393513913,4.148001015915904,0.9356153069187936,
LNET-01617,series_then_shunt,L,3.0862998382166346e-08,H,L,1.3536402799195764e-08,H,3.8,-0.6000000000000001,0.9536512289694485,0.9537732256680069,0.966955652005199,0.9097676304639036,59.524722724584095,1.5191605409419053,0.9537732256680069,
LNET-02174,shunt_then_series,C,2.0304604198793647e-12,F,L,2.030460419879365e-09,H,-1.6,-4.0,0.9387162029425876,0.9394111187939579,0.9669972518926236,0.8826663724124629,59.60101399716424,1.6496151746085235,0.9394111187939579,
LNET-02211,shunt_then_series,C,2.0304604198793647e-12,F,C,1.1045704684143746e-11,F,-1.6,3.4000000000000004,0.9504669889082533,0.9514709251679876,0.9670203134995401,0.9053509199044635,59.64339028729427,2.0354697070038648,0.9514709251679876,
LNET-00099,series_then_shunt,C,9.024268532797177e-13,F,L,1.0152302099396829e-08,H,-3.6,-0.7999999999999998,0.9333388665174331,0.9246948220832324,0.9670493721867329,0.855905506614646,59.696870825469674,2.195529808091654,0.9246948220832324,
LNET-00180,series_then_shunt,C,1.0152302099396824e-12,F,L,8.12184167951746e-09,H,-3.2,-1.0,0.9282949535553031,0.9170015461947841,0.9671509511264745,0.8421497931376071,59.88456343744828,1.7567347225651624,0.9170015461947841,
